,Country/Region,Lat,Long,variable,value
13834,Bahamas,25.025885,-78.035889,2020-04-03,1
13835,Bahrain,26.0275,50.55,2020-04-03,382
13836,Bangladesh,23.685,90.3563,2020-04-03,26
13837,Barbados,13.1939,-59.5432,2020-04-03,0
13838,Belarus,53.7098,27.9534,2020-04-03,53
13839,Belgium,50.8333,4.469936,2020-04-03,2872
13840,Belize,17.1899,-88.4976,2020-04-03,0
13841,Benin,9.3077,2.3158,2020-04-03,2
13842,Bhutan,27.5142,90.4336,2020-04-03,2
13843,Bolivia,-16.2902,-63.5887,2020-04-03,1
13844,Bosnia and Herzegovina,43.9159,17.6791,2020-04-03,27
13845,Botswana,-22.3285,24.6849,2020-04-03,0
13846,Brazil,-14.235,-51.9253,2020-04-03,127
13847,Brunei,4.5353,114.7277,2020-04-03,65
13848,Bulgaria,42.7339,25.4858,2020-04-03,30
13849,Burkina Faso,12.2383,-1.5616,2020-04-03,50
13850,Burma,21.9162,95.956,2020-04-03,0
13851,Burundi,-3.3731,29.9189,2020-04-03,0
13852,Cabo Verde,16.5388,-23.0418,2020-04-03,0
13853,Cambodia,11.55,104.9167,2020-04-03,35
13854,Cameroon,3.848,11.5021,2020-04-03,17
13855,Canada,56.1304,-106.3468,2020-04-03,2175
13856,Central African Republic,6.6111,20.9394,2020-04-03,0
13857,Chad,15.4542,18.7322,2020-04-03,0
13858,Chile,-35.6751,-71.543,2020-04-03,427
13859,Colombia,4.5709,-74.2973,2020-04-03,55
13860,Comoros,-11.6455,43.3333,2020-04-03,0
13861,Congo (Brazzaville),-0.228,15.8277,2020-04-03,2
13862,Congo (Kinshasa),-4.0383,21.7587,2020-04-03,3
13863,Costa Rica,9.7489,-83.7534,2020-04-03,11
13864,Cote d'Ivoire,7.54,-5.5471,2020-04-03,19
13865,Croatia,45.1,15.2,2020-04-03,92
13866,Cuba,21.521757,-77.78116700000002,2020-04-03,15
13867,Cyprus,35.1264,33.4299,2020-04-03,28
13868,Czechia,49.8175,15.473,2020-04-03,72
13869,Diamond Princess,0.0,0.0,2020-04-03,619
13870,Djibouti,11.8251,42.5903,2020-04-03,8
13871,Dominica,15.415,-61.371,2020-04-03,0
13872,Dominican Republic,18.7357,-70.1627,2020-04-03,16
13873,Ecuador,-1.8312,-78.1834,2020-04-03,65
13874,Egypt,26.820553000000004,30.802498,2020-04-03,216
13875,El Salvador,13.7942,-88.8965,2020-04-03,0
13876,Equatorial Guinea,1.6508,10.2679,2020-04-03,1
13877,Eritrea,15.1794,39.7823,2020-04-03,0
13878,Estonia,58.5953,25.0136,2020-04-03,48
13879,Eswatini,-26.5225,31.4659,2020-04-03,0
13880,Ethiopia,9.145,40.4897,2020-04-03,3
13881,Fiji,-17.7134,178.065,2020-04-03,0
13882,Finland,61.92411,25.748151,2020-04-03,300
13883,Gabon,-0.8037,11.6094,2020-04-03,1
13884,Gambia,13.4432,-15.3101,2020-04-03,2
13885,Georgia,42.3154,43.3569,2020-04-03,28
13886,Germany,51.165691,10.451526,2020-04-03,24575
13887,Ghana,7.9465,-1.0232,2020-04-03,31
13888,Greece,39.0742,21.8243,2020-04-03,78
13889,Grenada,12.1165,-61.679,2020-04-03,0
13890,Guatemala,15.7835,-90.2308,2020-04-03,12
13891,Guinea,9.9456,-9.6966,2020-04-03,2
13892,Guinea-Bissau,11.8037,-15.1804,2020-04-03,0
13893,Guyana,4.860416000000002,-58.93018000000001,2020-04-03,0
13894,Haiti,18.9712,-72.2852,2020-04-03,1
13895,Holy See,41.9029,12.4534,2020-04-03,0
13896,Honduras,15.2,-86.2419,2020-04-03,3
13897,Hungary,47.1625,19.5033,2020-04-03,43
13898,Iceland,64.9631,-19.0208,2020-04-03,309
13899,India,20.593684,78.96288,2020-04-03,192
13900,Indonesia,-0.7893,113.9213,2020-04-03,134
13901,Iran,32.427908,53.68804599999999,2020-04-03,17935
13902,Iraq,33.223191,43.679291,2020-04-03,226
13903,Ireland,53.1424,-7.6921,2020-04-03,5
13904,Israel,31.046051,34.851612,2020-04-03,667
13905,Italy,41.87194,12.56738,2020-04-03,19758
13906,Jamaica,18.1096,-77.2975,2020-04-03,2
13907,Japan,36.204824,138.252924,2020-04-03,514
13908,Jordan,31.24,36.51,2020-04-03,58
13909,Kazakhstan,48.0196,66.9237,2020-04-03,29
13910,Kenya,-0.0236,37.9062,2020-04-03,4
13911,"Korea, South",35.90775700000001,127.766922,2020-04-03,6021
13912,Kosovo,42.602636,20.902977,2020-04-03,10
13913,Kuwait,29.31166,47.481766,2020-04-03,82
13914,Kyrgyzstan,41.20438,74.766098,2020-04-03,6
13915,Laos,19.85627,102.495496,2020-04-03,0
13916,Latvia,56.8796,24.6032,2020-04-03,1
13917,Lebanon,33.8547,35.8623,2020-04-03,50
13918,Lesotho,-29.61,28.2336,2020-04-03,0
13919,Liberia,6.4280550000000005,-9.429499,2020-04-03,0
13920,Libya,26.3351,17.228331,2020-04-03,0
13921,Liechtenstein,47.14,9.55,2020-04-03,51
13922,Lithuania,55.1694,23.8813,2020-04-03,7
13923,Luxembourg,49.8153,6.1296,2020-04-03,500
13924,MS Zaandam,0.0,0.0,2020-04-03,0
13925,Madagascar,-18.766947,46.869107,2020-04-03,0
13926,Malawi,-13.2543,34.3015,2020-04-03,0
13927,Malaysia,4.210483999999999,101.975766,2020-04-03,827
13928,Maldives,3.2028,73.2207,2020-04-03,13
13929,Mali,17.570692,-3.996166000000001,2020-04-03,0
13930,Malta,35.9375,14.3754,2020-04-03,2
13931,Marshall Islands,7.1315,171.1845,2020-04-03,0
13932,Mauritania,21.0079,-10.9408,2020-04-03,2
13933,Mauritius,-20.348404,57.552152,2020-04-03,0
13934,Mexico,23.6345,-102.5528,2020-04-03,633
13935,Micronesia,7.4256,150.5508,2020-04-03,0
13936,Moldova,47.4116,28.3699,2020-04-03,26
13937,Monaco,43.7333,7.4167,2020-04-03,3
13938,Mongolia,46.8625,103.8467,2020-04-03,2
13939,Montenegro,42.708678000000006,19.37439,2020-04-03,1
13940,Morocco,31.7917,-7.0926,2020-04-03,57
13941,Mozambique,-18.6657,35.5296,2020-04-03,0
13942,Namibia,-22.9576,18.4904,2020-04-03,3
13943,Nepal,28.1667,84.25,2020-04-03,1
13944,New Zealand,-40.9006,174.886,2020-04-03,103
13945,Nicaragua,12.865416,-85.207229,2020-04-03,0
13946,Niger,17.607789,8.081666,2020-04-03,0
13947,Nigeria,9.082,8.6753,2020-04-03,25
13948,North Macedonia,41.6086,21.7453,2020-04-03,20
13949,Norway,60.472,8.4689,2020-04-03,32
13950,Oman,21.512583,55.92325500000001,2020-04-03,57
13951,Pakistan,30.3753,69.3451,2020-04-03,131
13952,Panama,8.538,-80.7821,2020-04-03,10
13953,Papua New Guinea,-6.314993,143.95555,2020-04-03,0
13954,Paraguay,-23.4425,-58.4438,2020-04-03,6
13955,Peru,-9.19,-75.0152,2020-04-03,537
13956,Philippines,12.879721,121.774017,2020-04-03,52
13957,Poland,51.9194,19.1451,2020-04-03,56
13958,Portugal,39.3999,-8.2245,2020-04-03,68
13959,Qatar,25.3548,51.1839,2020-04-03,93
13960,Romania,45.9432,24.9668,2020-04-03,283
13961,Russia,61.52401,105.318756,2020-04-03,281
13962,Rwanda,-1.9403,29.8739,2020-04-03,0
13963,Saint Kitts and Nevis,17.357822,-62.782998,2020-04-03,0
13964,Saint Lucia,13.9094,-60.9789,2020-04-03,1
13965,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-04-03,1
13966,Samoa,-13.759,-172.1046,2020-04-03,0
13967,San Marino,43.9424,12.4578,2020-04-03,21
13968,Sao Tome and Principe,0.1864,6.6131,2020-04-03,0
13969,Saudi Arabia,23.885942,45.079162,2020-04-03,351
13970,Senegal,14.4974,-14.4524,2020-04-03,66
13971,Serbia,44.0165,21.0059,2020-04-03,0
13972,Seychelles,-4.6796,55.492,2020-04-03,0
13973,Sierra Leone,8.460555000000001,-11.779889,2020-04-03,0
13974,Singapore,1.2833,103.8333,2020-04-03,282
13975,Slovakia,48.669,19.699,2020-04-03,10
13976,Slovenia,46.1512,14.9955,2020-04-03,70
13977,Solomon Islands,-9.6457,160.1562,2020-04-03,0
13978,Somalia,5.152149,46.199616,2020-04-03,1
13979,South Africa,-30.5595,22.9375,2020-04-03,95
13980,South Sudan,6.877000000000002,31.307,2020-04-03,0
13981,Spain,40.463667,-3.74922,2020-04-03,30513
13982,Sri Lanka,7.873054,80.77179699999998,2020-04-03,24
13983,Sudan,12.8628,30.2176,2020-04-03,2
13984,Suriname,3.9193,-56.0278,2020-04-03,0
13985,Sweden,60.128161,18.643501,2020-04-03,0
13986,Switzerland,46.8182,8.2275,2020-04-03,4846
13987,Syria,34.8021,38.9968,2020-04-03,0
13988,Taiwan*,23.7,121.0,2020-04-03,50
13989,Tajikistan,38.861,71.2761,2020-04-03,0
13990,Tanzania,-6.369028,34.888822,2020-04-03,3
13991,Thailand,15.870032,100.992541,2020-04-03,581
13992,Timor-Leste,-8.8742,125.7275,2020-04-03,0
13993,Togo,8.6195,0.8248,2020-04-03,17
13994,Trinidad and Tobago,10.6918,-61.2225,2020-04-03,1
13995,Tunisia,33.886917,9.537499,2020-04-03,5
13996,Turkey,38.9637,35.2433,2020-04-03,484
13997,US,40.0,-100.0,2020-04-03,9707
13998,Uganda,1.373333,32.290275,2020-04-03,0
13999,Ukraine,48.3794,31.1656,2020-04-03,22
14000,United Arab Emirates,23.424076,53.847818,2020-04-03,108
14001,Uruguay,-32.5228,-55.7658,2020-04-03,86
14002,Uzbekistan,41.377491,64.585262,2020-04-03,25
14003,Vanuatu,-15.3767,166.9592,2020-04-03,0
14004,Venezuela,6.4238,-66.5897,2020-04-03,52
14005,Vietnam,14.058324,108.277199,2020-04-03,85
14006,West Bank and Gaza,31.9522,35.2332,2020-04-03,21
14007,Yemen,15.552727,48.516388,2020-04-03,0
14008,Zambia,-13.133897,27.849332,2020-04-03,2
14009,Zimbabwe,-19.015438,29.154857,2020-04-03,0
14010,Australia,-32.106275,141.3554875,2020-04-03,649
14011,China,32.71591818181818,111.7097303030303,2020-04-03,76760
14012,Denmark,56.2639,9.5018,2020-04-03,1287
14013,France,46.2276,2.2137,2020-04-03,14135
14014,Netherlands,52.1326,5.2913,2020-04-03,10
14015,United Kingdom,55.3781,-3.4360000000000004,2020-04-03,208
14016,Afghanistan,33.93911,67.709953,2020-04-04,10
14017,Albania,41.1533,20.1683,2020-04-04,99
14018,Algeria,28.0339,1.6596,2020-04-04,90
14019,Andorra,42.5063,1.5218,2020-04-04,21
14020,Angola,-11.2027,17.8739,2020-04-04,2
14021,Antigua and Barbuda,17.0608,-61.7964,2020-04-04,0
14022,Argentina,-38.4161,-63.6167,2020-04-04,279
14023,Armenia,40.0691,45.0382,2020-04-04,43
14024,Austria,47.5162,14.5501,2020-04-04,2507
14025,Azerbaijan,40.1431,47.5769,2020-04-04,32
14026,Bahamas,25.025885,-78.035889,2020-04-04,0
14027,Bahrain,26.0275,50.55,2020-04-04,423
14028,Bangladesh,23.685,90.3563,2020-04-04,30
14029,Barbados,13.1939,-59.5432,2020-04-04,0
14030,Belarus,53.7098,27.9534,2020-04-04,53
14031,Belgium,50.8333,4.469936,2020-04-04,3247
14032,Belize,17.1899,-88.4976,2020-04-04,0
14033,Benin,9.3077,2.3158,2020-04-04,2
14034,Bhutan,27.5142,90.4336,2020-04-04,2
14035,Bolivia,-16.2902,-63.5887,2020-04-04,1
14036,Bosnia and Herzegovina,43.9159,17.6791,2020-04-04,30
14037,Botswana,-22.3285,24.6849,2020-04-04,0
14038,Brazil,-14.235,-51.9253,2020-04-04,127
14039,Brunei,4.5353,114.7277,2020-04-04,66
14040,Bulgaria,42.7339,25.4858,2020-04-04,34
14041,Burkina Faso,12.2383,-1.5616,2020-04-04,66
14042,Burma,21.9162,95.956,2020-04-04,0
14043,Burundi,-3.3731,29.9189,2020-04-04,0
14044,Cabo Verde,16.5388,-23.0418,2020-04-04,0
14045,Cambodia,11.55,104.9167,2020-04-04,50
14046,Cameroon,3.848,11.5021,2020-04-04,17
14047,Canada,56.1304,-106.3468,2020-04-04,2577
14048,Central African Republic,6.6111,20.9394,2020-04-04,0
14049,Chad,15.4542,18.7322,2020-04-04,0
14050,Chile,-35.6751,-71.543,2020-04-04,528
14051,Colombia,4.5709,-74.2973,2020-04-04,85
14052,Comoros,-11.6455,43.3333,2020-04-04,0
14053,Congo (Brazzaville),-0.228,15.8277,2020-04-04,2
14054,Congo (Kinshasa),-4.0383,21.7587,2020-04-04,3
14055,Costa Rica,9.7489,-83.7534,2020-04-04,13
14056,Cote d'Ivoire,7.54,-5.5471,2020-04-04,25
14057,Croatia,45.1,15.2,2020-04-04,119
14058,Cuba,21.521757,-77.78116700000002,2020-04-04,15
14059,Cyprus,35.1264,33.4299,2020-04-04,33
14060,Czechia,49.8175,15.473,2020-04-04,78
14061,Diamond Princess,0.0,0.0,2020-04-04,619
14062,Djibouti,11.8251,42.5903,2020-04-04,8
14063,Dominica,15.415,-61.371,2020-04-04,0
14064,Dominican Republic,18.7357,-70.1627,2020-04-04,16
14065,Ecuador,-1.8312,-78.1834,2020-04-04,100
14066,Egypt,26.820553000000004,30.802498,2020-04-04,241
14067,El Salvador,13.7942,-88.8965,2020-04-04,2
14068,Equatorial Guinea,1.6508,10.2679,2020-04-04,1
14069,Eritrea,15.1794,39.7823,2020-04-04,0
14070,Estonia,58.5953,25.0136,2020-04-04,59
14071,Eswatini,-26.5225,31.4659,2020-04-04,0
14072,Ethiopia,9.145,40.4897,2020-04-04,4
14073,Fiji,-17.7134,178.065,2020-04-04,0
14074,Finland,61.92411,25.748151,2020-04-04,300
14075,Gabon,-0.8037,11.6094,2020-04-04,1
14076,Gambia,13.4432,-15.3101,2020-04-04,2
14077,Georgia,42.3154,43.3569,2020-04-04,36
14078,Germany,51.165691,10.451526,2020-04-04,26400
14079,Ghana,7.9465,-1.0232,2020-04-04,31
14080,Greece,39.0742,21.8243,2020-04-04,78
14081,Grenada,12.1165,-61.679,2020-04-04,0
14082,Guatemala,15.7835,-90.2308,2020-04-04,15
14083,Guinea,9.9456,-9.6966,2020-04-04,5
14084,Guinea-Bissau,11.8037,-15.1804,2020-04-04,0
14085,Guyana,4.860416000000002,-58.93018000000001,2020-04-04,0
14086,Haiti,18.9712,-72.2852,2020-04-04,1
14087,Holy See,41.9029,12.4534,2020-04-04,0
14088,Honduras,15.2,-86.2419,2020-04-04,3
14089,Hungary,47.1625,19.5033,2020-04-04,58
14090,Iceland,64.9631,-19.0208,2020-04-04,396
14091,India,20.593684,78.96288,2020-04-04,229
14092,Indonesia,-0.7893,113.9213,2020-04-04,150
14093,Iran,32.427908,53.68804599999999,2020-04-04,19736
14094,Iraq,33.223191,43.679291,2020-04-04,259
14095,Ireland,53.1424,-7.6921,2020-04-04,25
14096,Israel,31.046051,34.851612,2020-04-04,717
14097,Italy,41.87194,12.56738,2020-04-04,20996
14098,Jamaica,18.1096,-77.2975,2020-04-04,7
14099,Japan,36.204824,138.252924,2020-04-04,514
14100,Jordan,31.24,36.51,2020-04-04,74
14101,Kazakhstan,48.0196,66.9237,2020-04-04,36
14102,Kenya,-0.0236,37.9062,2020-04-04,4
14103,"Korea, South",35.90775700000001,127.766922,2020-04-04,6325
14104,Kosovo,42.602636,20.902977,2020-04-04,16
14105,Kuwait,29.31166,47.481766,2020-04-04,93
14106,Kyrgyzstan,41.20438,74.766098,2020-04-04,9
14107,Laos,19.85627,102.495496,2020-04-04,0
14108,Latvia,56.8796,24.6032,2020-04-04,1
14109,Lebanon,33.8547,35.8623,2020-04-04,54
14110,Lesotho,-29.61,28.2336,2020-04-04,0
14111,Liberia,6.4280550000000005,-9.429499,2020-04-04,3
14112,Libya,26.3351,17.228331,2020-04-04,0
14113,Liechtenstein,47.14,9.55,2020-04-04,55
14114,Lithuania,55.1694,23.8813,2020-04-04,7
14115,Luxembourg,49.8153,6.1296,2020-04-04,500
14116,MS Zaandam,0.0,0.0,2020-04-04,0
14117,Madagascar,-18.766947,46.869107,2020-04-04,0
14118,Malawi,-13.2543,34.3015,2020-04-04,0
14119,Malaysia,4.210483999999999,101.975766,2020-04-04,915
14120,Maldives,3.2028,73.2207,2020-04-04,13
14121,Mali,17.570692,-3.996166000000001,2020-04-04,1
14122,Malta,35.9375,14.3754,2020-04-04,2
14123,Marshall Islands,7.1315,171.1845,2020-04-04,0
14124,Mauritania,21.0079,-10.9408,2020-04-04,2
14125,Mauritius,-20.348404,57.552152,2020-04-04,7
14126,Mexico,23.6345,-102.5528,2020-04-04,633
14127,Micronesia,7.4256,150.5508,2020-04-04,0
14128,Moldova,47.4116,28.3699,2020-04-04,29
14129,Monaco,43.7333,7.4167,2020-04-04,3
14130,Mongolia,46.8625,103.8467,2020-04-04,2
14131,Montenegro,42.708678000000006,19.37439,2020-04-04,1
14132,Morocco,31.7917,-7.0926,2020-04-04,66
14133,Mozambique,-18.6657,35.5296,2020-04-04,1
14134,Namibia,-22.9576,18.4904,2020-04-04,3
14135,Nepal,28.1667,84.25,2020-04-04,1
14136,New Zealand,-40.9006,174.886,2020-04-04,127
14137,Nicaragua,12.865416,-85.207229,2020-04-04,0
14138,Niger,17.607789,8.081666,2020-04-04,0
14139,Nigeria,9.082,8.6753,2020-04-04,25
14140,North Macedonia,41.6086,21.7453,2020-04-04,20
14141,Norway,60.472,8.4689,2020-04-04,32
14142,Oman,21.512583,55.92325500000001,2020-04-04,61
14143,Pakistan,30.3753,69.3451,2020-04-04,211
14144,Panama,8.538,-80.7821,2020-04-04,13
14145,Papua New Guinea,-6.314993,143.95555,2020-04-04,0
14146,Paraguay,-23.4425,-58.4438,2020-04-04,12
14147,Peru,-9.19,-75.0152,2020-04-04,914
14148,Philippines,12.879721,121.774017,2020-04-04,57
14149,Poland,51.9194,19.1451,2020-04-04,116
14150,Portugal,39.3999,-8.2245,2020-04-04,75
14151,Qatar,25.3548,51.1839,2020-04-04,109
14152,Romania,45.9432,24.9668,2020-04-04,329
14153,Russia,61.52401,105.318756,2020-04-04,333
14154,Rwanda,-1.9403,29.8739,2020-04-04,0
14155,Saint Kitts and Nevis,17.357822,-62.782998,2020-04-04,0
14156,Saint Lucia,13.9094,-60.9789,2020-04-04,1
14157,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-04-04,1
14158,Samoa,-13.759,-172.1046,2020-04-04,0
14159,San Marino,43.9424,12.4578,2020-04-04,27
14160,Sao Tome and Principe,0.1864,6.6131,2020-04-04,0
14161,Saudi Arabia,23.885942,45.079162,2020-04-04,420
14162,Senegal,14.4974,-14.4524,2020-04-04,72
14163,Serbia,44.0165,21.0059,2020-04-04,0
14164,Seychelles,-4.6796,55.492,2020-04-04,0
14165,Sierra Leone,8.460555000000001,-11.779889,2020-04-04,0
14166,Singapore,1.2833,103.8333,2020-04-04,297
14167,Slovakia,48.669,19.699,2020-04-04,10
14168,Slovenia,46.1512,14.9955,2020-04-04,79
14169,Solomon Islands,-9.6457,160.1562,2020-04-04,0
14170,Somalia,5.152149,46.199616,2020-04-04,1
14171,South Africa,-30.5595,22.9375,2020-04-04,95
14172,South Sudan,6.877000000000002,31.307,2020-04-04,0
14173,Spain,40.463667,-3.74922,2020-04-04,34219
14174,Sri Lanka,7.873054,80.77179699999998,2020-04-04,27
14175,Sudan,12.8628,30.2176,2020-04-04,2
14176,Suriname,3.9193,-56.0278,2020-04-04,0
14177,Sweden,60.128161,18.643501,2020-04-04,0
14178,Switzerland,46.8182,8.2275,2020-04-04,6415
14179,Syria,34.8021,38.9968,2020-04-04,2
14180,Taiwan*,23.7,121.0,2020-04-04,50
14181,Tajikistan,38.861,71.2761,2020-04-04,0
14182,Tanzania,-6.369028,34.888822,2020-04-04,3
14183,Thailand,15.870032,100.992541,2020-04-04,612
14184,Timor-Leste,-8.8742,125.7275,2020-04-04,0
14185,Togo,8.6195,0.8248,2020-04-04,17
14186,Trinidad and Tobago,10.6918,-61.2225,2020-04-04,1
14187,Tunisia,33.886917,9.537499,2020-04-04,5
14188,Turkey,38.9637,35.2433,2020-04-04,786
14189,US,40.0,-100.0,2020-04-04,14652
14190,Uganda,1.373333,32.290275,2020-04-04,0
14191,Ukraine,48.3794,31.1656,2020-04-04,25
14192,United Arab Emirates,23.424076,53.847818,2020-04-04,125
14193,Uruguay,-32.5228,-55.7658,2020-04-04,93
14194,Uzbekistan,41.377491,64.585262,2020-04-04,25
14195,Vanuatu,-15.3767,166.9592,2020-04-04,0
14196,Venezuela,6.4238,-66.5897,2020-04-04,52
14197,Vietnam,14.058324,108.277199,2020-04-04,90
14198,West Bank and Gaza,31.9522,35.2332,2020-04-04,21
14199,Yemen,15.552727,48.516388,2020-04-04,0
14200,Zambia,-13.133897,27.849332,2020-04-04,2
14201,Zimbabwe,-19.015438,29.154857,2020-04-04,0
14202,Australia,-32.106275,141.3554875,2020-04-04,701
14203,China,32.71591818181818,111.7097303030303,2020-04-04,76946
14204,Denmark,56.2639,9.5018,2020-04-04,1379
14205,France,46.2276,2.2137,2020-04-04,15572
14206,Netherlands,52.1326,5.2913,2020-04-04,12
14207,United Kingdom,55.3781,-3.4360000000000004,2020-04-04,215
14208,Afghanistan,33.93911,67.709953,2020-04-05,15
14209,Albania,41.1533,20.1683,2020-04-05,104
14210,Algeria,28.0339,1.6596,2020-04-05,90
14211,Andorra,42.5063,1.5218,2020-04-05,26
14212,Angola,-11.2027,17.8739,2020-04-05,2
14213,Antigua and Barbuda,17.0608,-61.7964,2020-04-05,0
14214,Argentina,-38.4161,-63.6167,2020-04-05,280
14215,Armenia,40.0691,45.0382,2020-04-05,57
14216,Austria,47.5162,14.5501,2020-04-05,2998
14217,Azerbaijan,40.1431,47.5769,2020-04-05,32
14218,Bahamas,25.025885,-78.035889,2020-04-05,0
14219,Bahrain,26.0275,50.55,2020-04-05,431
14220,Bangladesh,23.685,90.3563,2020-04-05,33
14221,Barbados,13.1939,-59.5432,2020-04-05,6
14222,Belarus,53.7098,27.9534,2020-04-05,52
14223,Belgium,50.8333,4.469936,2020-04-05,3751
14224,Belize,17.1899,-88.4976,2020-04-05,0
14225,Benin,9.3077,2.3158,2020-04-05,5
14226,Bhutan,27.5142,90.4336,2020-04-05,2
14227,Bolivia,-16.2902,-63.5887,2020-04-05,2
14228,Bosnia and Herzegovina,43.9159,17.6791,2020-04-05,30
14229,Botswana,-22.3285,24.6849,2020-04-05,0
14230,Brazil,-14.235,-51.9253,2020-04-05,127
14231,Brunei,4.5353,114.7277,2020-04-05,73
14232,Bulgaria,42.7339,25.4858,2020-04-05,37
14233,Burkina Faso,12.2383,-1.5616,2020-04-05,90
14234,Burma,21.9162,95.956,2020-04-05,0
14235,Burundi,-3.3731,29.9189,2020-04-05,0
14236,Cabo Verde,16.5388,-23.0418,2020-04-05,0
14237,Cambodia,11.55,104.9167,2020-04-05,50
14238,Cameroon,3.848,11.5021,2020-04-05,17
14239,Canada,56.1304,-106.3468,2020-04-05,3012
14240,Central African Republic,6.6111,20.9394,2020-04-05,0
14241,Chad,15.4542,18.7322,2020-04-05,0
14242,Chile,-35.6751,-71.543,2020-04-05,618
14243,Colombia,4.5709,-74.2973,2020-04-05,88
14244,Comoros,-11.6455,43.3333,2020-04-05,0
14245,Congo (Brazzaville),-0.228,15.8277,2020-04-05,2
14246,Congo (Kinshasa),-4.0383,21.7587,2020-04-05,3
14247,Costa Rica,9.7489,-83.7534,2020-04-05,16
14248,Cote d'Ivoire,7.54,-5.5471,2020-04-05,37
14249,Croatia,45.1,15.2,2020-04-05,125
14250,Cuba,21.521757,-77.78116700000002,2020-04-05,15
14251,Cyprus,35.1264,33.4299,2020-04-05,37
14252,Czechia,49.8175,15.473,2020-04-05,96
14253,Diamond Princess,0.0,0.0,2020-04-05,619
14254,Djibouti,11.8251,42.5903,2020-04-05,9
14255,Dominica,15.415,-61.371,2020-04-05,0
14256,Dominican Republic,18.7357,-70.1627,2020-04-05,17
14257,Ecuador,-1.8312,-78.1834,2020-04-05,100
14258,Egypt,26.820553000000004,30.802498,2020-04-05,247
14259,El Salvador,13.7942,-88.8965,2020-04-05,2
14260,Equatorial Guinea,1.6508,10.2679,2020-04-05,1
14261,Eritrea,15.1794,39.7823,2020-04-05,0
14262,Estonia,58.5953,25.0136,2020-04-05,62
14263,Eswatini,-26.5225,31.4659,2020-04-05,0
14264,Ethiopia,9.145,40.4897,2020-04-05,4
14265,Fiji,-17.7134,178.065,2020-04-05,0
14266,Finland,61.92411,25.748151,2020-04-05,300
14267,Gabon,-0.8037,11.6094,2020-04-05,1
14268,Gambia,13.4432,-15.3101,2020-04-05,2
14269,Georgia,42.3154,43.3569,2020-04-05,36
14270,Germany,51.165691,10.451526,2020-04-05,28700
14271,Ghana,7.9465,-1.0232,2020-04-05,31
14272,Greece,39.0742,21.8243,2020-04-05,78
14273,Grenada,12.1165,-61.679,2020-04-05,0
14274,Guatemala,15.7835,-90.2308,2020-04-05,15
14275,Guinea,9.9456,-9.6966,2020-04-05,5
14276,Guinea-Bissau,11.8037,-15.1804,2020-04-05,0
14277,Guyana,4.860416000000002,-58.93018000000001,2020-04-05,0
14278,Haiti,18.9712,-72.2852,2020-04-05,1
14279,Holy See,41.9029,12.4534,2020-04-05,0
14280,Honduras,15.2,-86.2419,2020-04-05,6
14281,Hungary,47.1625,19.5033,2020-04-05,66
14282,Iceland,64.9631,-19.0208,2020-04-05,428
14283,India,20.593684,78.96288,2020-04-05,229
14284,Indonesia,-0.7893,113.9213,2020-04-05,164
14285,Iran,32.427908,53.68804599999999,2020-04-05,19736
14286,Iraq,33.223191,43.679291,2020-04-05,279
14287,Ireland,53.1424,-7.6921,2020-04-05,25
14288,Israel,31.046051,34.851612,2020-04-05,820
14289,Italy,41.87194,12.56738,2020-04-05,21815
14290,Jamaica,18.1096,-77.2975,2020-04-05,8
14291,Japan,36.204824,138.252924,2020-04-05,514
14292,Jordan,31.24,36.51,2020-04-05,110
14293,Kazakhstan,48.0196,66.9237,2020-04-05,42
14294,Kenya,-0.0236,37.9062,2020-04-05,4
14295,"Korea, South",35.90775700000001,127.766922,2020-04-05,6463
14296,Kosovo,42.602636,20.902977,2020-04-05,23
14297,Kuwait,29.31166,47.481766,2020-04-05,99
14298,Kyrgyzstan,41.20438,74.766098,2020-04-05,9
14299,Laos,19.85627,102.495496,2020-04-05,0
14300,Latvia,56.8796,24.6032,2020-04-05,1
14301,Lebanon,33.8547,35.8623,2020-04-05,54
14302,Lesotho,-29.61,28.2336,2020-04-05,0
14303,Liberia,6.4280550000000005,-9.429499,2020-04-05,3
14304,Libya,26.3351,17.228331,2020-04-05,0
14305,Liechtenstein,47.14,9.55,2020-04-05,56
14306,Lithuania,55.1694,23.8813,2020-04-05,7
14307,Luxembourg,49.8153,6.1296,2020-04-05,500
14308,MS Zaandam,0.0,0.0,2020-04-05,0
14309,Madagascar,-18.766947,46.869107,2020-04-05,2
14310,Malawi,-13.2543,34.3015,2020-04-05,0
14311,Malaysia,4.210483999999999,101.975766,2020-04-05,1005
14312,Maldives,3.2028,73.2207,2020-04-05,13
14313,Mali,17.570692,-3.996166000000001,2020-04-05,1
14314,Malta,35.9375,14.3754,2020-04-05,5
14315,Marshall Islands,7.1315,171.1845,2020-04-05,0
14316,Mauritania,21.0079,-10.9408,2020-04-05,2
14317,Mauritius,-20.348404,57.552152,2020-04-05,7
14318,Mexico,23.6345,-102.5528,2020-04-05,633
14319,Micronesia,7.4256,150.5508,2020-04-05,0
14320,Moldova,47.4116,28.3699,2020-04-05,30
14321,Monaco,43.7333,7.4167,2020-04-05,3
14322,Mongolia,46.8625,103.8467,2020-04-05,2
14323,Montenegro,42.708678000000006,19.37439,2020-04-05,1
14324,Morocco,31.7917,-7.0926,2020-04-05,76
